酒名,酒廠,url,年分,產地,酒精度,照片url,內容,評論,價錢
"FEW Rye (46.5%, OB, 2017)", FEW Distillery,https://thewhiskyphiles.com/2017/06/02/few-rye-46-5-few/,null,US, 46.5%,https://thewhiskyphiles.files.wordpress.com/2017/06/few-rye-spirit.jpg,":Bear witness to the revival of rye. Born of the hearty grain, our generous rye content is married with the sweetness of corn for a genteel interpretation of the venerable spirit. Aged in air-dried oak barrels, its spicy character transcends mere resurgence. This is the renaissance of rye. FEW Rye Whiskey.",":Dram #4 from the 2017 #WorldWhiskyDay Worldwide Whiskies tasting set from The Dram Team. A little confused by this Rye bottling from FEW as in some markets it is called Whiskey (and bears RYE Whiskey on the label) and in others it is termed Spirit – suggestive that for some reason it may not meet the criteria for Rye Whiskey e.g. mashbill or years of maturation perhaps? I’m sure someone closer or more familiar with FEW could enlighten me, however on to what is inside the bottle:Appearance:Dark amber gold (11/20)  slow medium droplet tears leave finer legsNose:Orange oil and saddle leather, popcorn, green banana & marker pen solvent – I like it!Taste:Fruity, baked apple pie with cinnamon, banana split dessert, ripe banana, vanilla ice cream perhaps a hint of candied peelFinish:Long, balanced fruit and spice, lovely", £66.95
"Willett 6 Year Old Single Barrel Rye #124 (58.7%, OB)", Willet Distillery,https://thewhiskyphiles.com/2017/05/09/willett-6-year-old-family-estate-single-barrel-rye-124-58-7-kentucky-distillers/,null,US, 58.7%,https://thewhiskyphiles.files.wordpress.com/2017/05/willetrye124.jpg,":Willet Family Estate Bottled Ryetasting notesWe need more Rye to drink, so this is a great edition to the market. Even a quick nosing reveals that Rye nose of grassy, herbal goodness with a sweetness that follows it. The palate is well balanced with a herbal mintiness, intertwined with a sweetness that dances on your tongue until it exits with a spiciness. This is a great utility whiskey to drink neat, make an Old Fashioned, or hold up to a rock.tasting notes courtesy of:Bill Thomas,Jack Rose Dining Saloon",":Produced and bottled at the Willet Distillery, an independent and family-owned distillery that dates back to 1936 situated on the outskirts of lovely Bardstown, Kentucky. This single barrel #124 Rye whiskey (distilled from at least 51% rye in the mashbill) was bottled at cask strength 58.7% ABV. Obtained as a sample exchange from Sjoerd at Malt FascinationColour:Dark autumnal brown 12/20 thick oily legsNose:Sweet, maple syrup, butterscotch, caramel, polished woody oak, some spiced cinnamon and nutmeg, peach and pear (tinned) fruit cherry, camp coffee, chicory leaf, tobacco, white pepper, maizeTaste:Popcorn, bubblegum, caramelised sugars, molasses, treacle, date, fig roll biscuits, spun sugar, toffee-covered popcorn, buttery caramel, toffee, butterscotch, fruity and spiced peach & cinnamon, tobacco, & sandalwoodFinish:Medium, sweet spiced fruit", $79.99
"Koval Millet (40%, OB, 2017)", Koval distillery,https://thewhiskyphiles.com/2017/01/24/koval-millet-40-koval/,null,US, 40%,https://thewhiskyphiles.files.wordpress.com/2017/01/koval-millet.jpg,":Aged in new American oak from Minnesota. Millet is a prized grain in Asia and Africa and popular base for spirits in Nepal, though this is the first whiskey to be made out of millet. Only the “heart cut” of the distillate, no “heads” or “tails.” Grains sourced from a local organic farmer collective in the Midwest.Unfiltered 100% Millet. Heart Cut. Single Barrel. Organic and naturally gluten-free.",":Many thanks to Tom of Toms Whisky Reviews for sharing these official Koval samples with me. This 100% Millet whiskey was produced at Koval Distillery in Chicago, Illinois.Colour:Full amber gold (10/20), fine tears with looser medium legsNose:Coconut, pina-colada, a definite Carribean feeling to this one, coconut oil/suncream, green coconut and green banana, fleshy and slightly underipeTaste:Coconut foam, spiced pepper, green banana, coconut flesh, vanilla, grassy/green, soya and almond milkFinish:Medium length, lightly peppered almond and soya milk, banana and coconut cream", £40.24
"Koval Rye (40%, OB, 2017)", Koval distillery,https://thewhiskyphiles.com/2017/01/24/koval-rye-40-koval/,null,US, 40%,https://thewhiskyphiles.files.wordpress.com/2017/01/koval-rye.jpg,":Only the “heart cut” of the distillate, no “heads” or “tails.” Aged in new American oak from Minnesota. Grains sourced from a local organic farmer collective in the Midwest.“This is no ordinary rye, because it doesn’t come from an ordinary distillery. […] Despite being 100% rye grain, this whiskey is fresh and light […] with a maple-y, candy corn entry and a kiss of spice on the “finish.” — The Wall Street JournalUnfiltered 100% Rye. Heart Cut. Single Barrel. Organic.",":Many thanks to Tom of Toms Whisky Reviews for sharing these official Koval samples with me. This Rye whiskey was produced at Koval Distillery in Chicago, Illinois.Colour:Copper Bronze (12/20), medium-sized tears leave medium-fine legsNose:Dusty, chalky and flinty, slightly mineralic with spiced ryebread/gingerbread, honey and gristy malt, fresh buttered popcorn, bubblegum, banana, new paint, banana split, vanilla and banana milkshake sweetened with maple syrupTaste:Lightly sweet honey and maple syrup, softened Demerara sugar, banana liqueur, a sprinkle of white pepper, vanilla, cream, milkshakeFinish:Medium-length, spiced, sweet milky and fruity", £39.95
"Koval Bourbon (47%, OB, 2017)", Koval distillery,https://thewhiskyphiles.com/2017/01/24/koval-bourbon-47-koval/,null,US, 47%,https://thewhiskyphiles.files.wordpress.com/2017/01/koval-bourbon.jpg,":KOVAL Distillery’s organic, single barrel bourbon has the requisite mash bill of at least 51% corn, but instead of the usual rye or wheat supplement, they have included one of the main cereals of Asia and Africa. Millet is a gluten-free ancient sustenance grain, and like corn, has a history of working in the spirits industry, albeit in Nepal, where it has long been celebrated as a libation of choice.Tucked away in a charred new American oak barrel to age, millet and corn learn to complement each other, neither taking the lead. Out of the bottle, this duet opens with notes of mango chutney, while the millet renders a soft whisper of vanilla throughout. Then harmonizing, the grains sing with the sweetness of apricot custard. This pair finishes with peppery caramel, a diminuendo into a wisp of clove-spiked tobacco lingering on the tongue.Small Batch. Single Barrel. Unfiltered. Heart cut. Organic.",":Many thanks to Tom of Toms Whisky Reviews for sharing these official Koval samples with me. Having covered pretty much the length and breadth of Scotch in the last few years I hope for 2017 to not only keep covering Scotch from all angles but also broaden my tasting knowledge of “world” whiskies.Koval distillery was established in Illinois in 2008 becoming Chicago’s first distillery since the mid-1800’s. To read more about Koval see their official website. As part of the emergent US Craft Whiskey scene, I had first thought to put Craft Bourbon, but in fact the majority produced is not Bourbon, Koval are experimenting with non-traditional grains (at least for US whiskey) with a strong use of Millet. Perhaps more familiar as Bird seed/feed here in the UK,  Millet is gluten free, so this (51+%) Corn and Millet Bourbon is completely Gluten Free!Colour:Dark gold with bronze highlights (11/20), super-fine tears leave fine legsNose:Sweet honey, beeswax polish, banana, treacle, banana fritters, creme brulee, slightly floral, estery pear drops, pineapple cube sweeties, banoffee pieTaste:Rich and syrupy sweet, honey spiced with a little cinnamon and nutmeg, a touch of black pepper adds heat, caramelised sugars with a gentle fruitiness, toffee, peach, butterscotch, banoffee pie, millionaires shortbread, biscuit, caramel, a little new plasticFinish:Quite short and sweet", £41.95
"Jack Daniel’s Single Barrel (45%, OB, 2016)", Jack Daniel’s Distillery,https://thewhiskyphiles.com/2016/05/04/jack-daniels-single-barrel/,null,US, 45%,https://thewhiskyphiles.files.wordpress.com/2016/05/jack-daniels-single-barrel-whiskey.jpg,":We hold ourselves to the highest standard when crafting and selecting Jack Daniel’s Single Barrel. In fact, just one out of every 100 barrels is set aside to mature in the highest reaches of our barrelhouses, where dramatic temperature changes cause the color and taste to deepen further. Each barrel is hand-selected for its one-of-a-kind flavor, robust taste, and notes of toasted oak, vanilla, and caramel. It’s not easy making a whiskey like Single Barrel. But easy never interested us in the first place.",":Jack Daniel’s Single Barrel select represents the pinnacle of the JD core range.Colour:Dark copper/bronze (14/20) medium-large rounded tears ultrafine legsNose:Deep and sweet, poached peach skin, maple syrup, toffee, vanilla essence, buttered toasted rye bread, honey, molassesTaste:Smooth polished toffee, buttery and sweet tablet, fudge, vanilla, toasted oak wood, hint of treacle and some cinnamon and nutmeg spice flavour (but not heat), caramelised condensed milk, maple syrup, spun sugar, hazelnut syrup, hints of cigar box and tobacco leafFinish:Medium, rich spice followed by mellow sweetness", £41.09
"Henry McKenna 10 Year Old Single Barrel (50%, OB, 2016)", Heaven Hill Distillery,https://thewhiskyphiles.com/2016/04/19/henry-mckenna-10-year-old-single-barrel/,null,US, 50%,https://thewhiskyphiles.files.wordpress.com/2016/04/henry-mckenna-10-year-old-single-barrel-kentucky-bourbon-whiskey.jpg,":In 1837, a young man from Ireland known for his remarkable whiskey-making skills, came to America with his family’s whiskey recipe that had been passed down for generations. Young Mr. McKenna settled in Kentucky and discovered the uniquely American drink known as Bourbon. McKenna instantly took a liking to Kentucky whiskey and set out to create a better Bourbon using his family’s recipe. To ensure the highest quality, he insisted that his Bourbon age in oak barrels before bottling. From this process, highly unusual for the time, emerged a remarkably smooth Bourbon boasting a distinctive character.As the only extra aged Bottled-in-Bond Single Barrel Bourbon, Henry McKenna Single Barrel satisfies those looking for a real whiskey with real history. The super-premium status is conveyed through new packaging. The front label contains handwritten authentication of the barrel number and the barreled on date. It also emphasizes the Bottled-in-Bond designation and the 10 year age statement.",":Thanks again to Richard at Adventures in Whiskyland for returning from the land of the free with some samples of hard to find (here in Scotland) Bourbons to continue my education in American Whiskey. Cheers! This is another expression deriving from the Heaven Hill Distillery but bottled under the Henry McKenna label. Aged for 10 years and bottled from a single barrel.Colour:Reflective dark amber gold (13/20), medium tears and oily thick legsNose:A mixture of rich fruitcake and maple syrup on the nose, hints of cocoa but definitely sweet, molasses and a mixture of syrup and treacle, marmalade with ginger, toasted rye bread, French toast with vanilla essence, crème brulee, quite a heady mixtureTaste:Thick/viscous with plenty of sugar syrup and honey, molasses, oaky wood, perhaps a little tannic and there is a prickle on the lips of a touch of black pepper, butterscotch and toffee, ginger and orange marmalade with cinnamon and nutmeg spices, quite dark and toasted burnt sugars, a little bitterness sneaks in like coffee grounds or very dark chocolate, coconut cream and vanilla essence persistFinish:Medium, a bittersweet mixture moves from toasted sugar to lighter vanilla and coconut notes and back again.",null
"Eagle Rare 10 Years Old (45%, OB, 2016)", Buffalo Trace Distillery,https://thewhiskyphiles.com/2016/02/24/eagle-rare-10-years-old-45-buffalo-trace/,null,US, 45%,https://thewhiskyphiles.files.wordpress.com/2016/02/eagle-rare-10-year-old-whisky.jpg,":Eagle Rare Kentucky Straight Bourbon Whiskey is masterfully crafted and carefully aged for no less than ten years. The rareness of this great breed of bourbon is evident in its complex aroma, as well as the smooth and lingering taste. Eagle Rare is a bourbon that lives up to its name with its lofty, distinctive taste experience.Tasting NotesNose: Complex aromas of toffee, hints of orange peel, herbs, honey, leather and oak.Taste: Bold, dry, oaky flavors with notes of candied almonds and very rich cocoa.Finish: Dry and lingering.",":Thanks to Richard at Adventures In Whiskyland for the sample all the way from the US where this is much more available and a little cheaper than here in the UK. Produced at Buffalo Trace Distillery using their low rye mashbill similar to Buffalo Trace and George T. Stagg this expression is matured for a minimum of 10 years and represents the entry-level in the Eagle Rare stable.Colour:Rich caramelised demerara sugar gold (12/20), medium tears and medium legsNose:Rich caramelised sugars, woody, sweet toffee and fudge, runny honey, polished oak wood, molten marshmallows, sweet limoncelloTaste:Quite light on the palate and very smooth, honey and caramel sweetness is balanced with sweet & salted popcorn, bitter oak wood and a touch of white pepper, some unsweetened marmalade adds a bitter orange note.Finish:Short and sweet, caramel and bitter oaky orange", £38.33
"Elijah Craig 12 Years Old (47%, OB, 2016)", Heaven Hill Distillery,https://thewhiskyphiles.com/2016/02/08/elijah-craig-12-years-old/,null,US,  47%,https://thewhiskyphiles.files.wordpress.com/2016/02/elijah-craig-small-batch-bourbon-12-year-old-whiskey.jpg,":Bottled exclusively from a dumping of 100 barrels or less, the brand carries the name of the Rev. Elijah Craig, the man who discovered the method of making true Kentucky Bourbon when he stored his wares in barrels that had been charred in a fire.Tasting Note by The Chaps at Master of MaltNose: Quite thick and full. There is a beautiful sweetness with notes of toasty oak, toffee, spicy stewed fruits, a touch of resin and a lovely crème anglaise character.Palate: Full and sublimely smooth with notes if stewed Bramley apples, malmsey, a touch of aniseed and a hint of spice.Finish: Good length with toasty oak notes and a creamy sweetness.",":I picked this up for £25 under offer at a supermarket and what a bargain it was! Unfortunately Heaven Hill have dropped the age statement from this product and it is now just called Elijah Craig Small Batch, despite rumours they are planning to increase the barrel dump from 100 per batch to 200 per batch – read more about it from Fred Minnick.  Shame as since this purchase in early 2015, this has become my go to Bourbon and is often a warm-up or palate-testing dram in many of our tasting sessions.Colour:Dark copper/amber gold (12/20) light fine tears leave fine legsNose:Highly polished wood, antique furniture shops, beeswax, oak wood, vanilla cream, Victoria sponge cake or Madeira cake, sweet honey, floral honeysuckle, freshly cooked pancakes with sugar, lemon juice and maple syrupTaste:Smooth, demerara sugar, honey, lemon juice, hints of milk chocolate, rich vanilla, crème brulee, a sprinkle of cinnamon spice, thick oaky wood with toffee and fudge, furniture polish and beeswax candles, toasted wholewheat bread and pancakes with maple syrupFinish:Medium, mildly spiced, and rich creamy toffee", £34.67
"Kirkland Signature 7 Year Old Bourbon (51.5%, Costco, 2016)", Clermont stated on label – possibly Jim Beam’s Clermont Distillerynull,https://thewhiskyphiles.com/2016/01/20/kirkland-signature-7-year-old-premium-small-batch-bourbon-51-5-costco/,null,US, 51.5%,https://thewhiskyphiles.files.wordpress.com/2016/01/kirkland-bourbon-71.jpg,":Tasting NotesKirkland Signature Bourbon has complex aromas of caramel, molasses, citrus and spice with a faint smoky background and a long, rich finish at 103 proof. It is the heritage and craftsmanship of the Kentucky distiller that makes Kirkland Signature Small Batch Bourbon one of the finest bourbons on the market today.ProcessBourbon has long been an iconic fixture of the Bluegrass state. With its rolling hills, extreme climate and limestone spring water, Kentucky is the ideal location for producing bourbon. It is in this tradition that Kirkland Signature Premium Small Batch Bourbon is crafted. In handcrafting small batch bourbons, every step of the process is under the watchful eye of the master distiller.It begins with the distiller locally sourcing the grains (corn, rye and malt), combining them with the unique limestone water of the region and cooking the mixture to release the natural sweetness within the grain. This mixture, known in Kentucky as mash, is combined with the secret yeast strain that has been vigilantly passed down from generation to generation. Eventually the fermented mash is double distilled to separate the clear whiskey from the grains.The final stage of crafting bourbon comes when the clear distilled spirit is entered into barrels. By law, the distilled spirit cannot be entered in oak containers at greater than 125 proof, in addition, the barrel must be stored in brand new charred oak barrels. The barrels are placed in specially designed rack aging houses that allow the extreme Kentucky climate to naturally drive the whiskey through the wood. This aging process is where Bourbon gets all of its color, while developing many of the distinctive flavors. The barrels selected for Kirkland Signature have been aged for 7 years. The unique taste profile comes from a cross section of barrels hand-selected by the master distiller.Production: 32,000 cases",":Dram #4 during the WOLS Mystery Whisky tasting, presented blind this was definitely a bourbon, though the bottle shape had many people guessing incorrectly at which brand it may have been!Colour:Rich and refractive amber gold (9/20) medium-sized droplet tears left medium legsNose:Hardware store, oiled wood, wood glue, cedar, balsa wood, cinnamon spice and sweet vanilla and honey, golden syrup, some herbs, new wood, new oak furniture, teak oil, orange and peach fruitsTaste:Light orange marmalade, woody oak, spiced cinnamon, vanilla custard, popcorn, maize, honey nut cornflakes, demerara sugarFinish:Medium length, spice sawdust and new oak wood",null
"Sazerac Rye 18 Year Old (45%, OB, 2015)", Buffalo Trace Distillery,https://thewhiskyphiles.com/2016/01/14/sazerac-18-year-old-straight-rye-2015-release-45-buffalo-trace/,null,US, 66.05%,https://thewhiskyphiles.files.wordpress.com/2016/01/sazerac-18-year-old-straight-rye-2015-release-whisky.jpg,":The One and Only New Orleans Original. Sazerac Rye Whiskey symbolizes the tradition and history of New Orleans. Rye Whiskey that dates back to the 1800’s, around the time when saloons, veiled as Coffee Houses, began lining the streets of New Orleans. It was at the Sazerac Coffee House on Royal Street where local patrons were served toddies made with Rye Whiskey and Peychaud’s Bitters. The libation became known as the “Sazerac” and America’s first branded cocktail was born. This is the whiskey that started it all.TASTING NOTES:Aromas of clove, vanilla, anise and pepper. Subtle notes of candies spices and citrus. The big finish is smooth with hints of licorice.",":The final dram in Buffalo Trace’s Master Distiller Drew Mayville’s masterclass was this well-aged Sazerac Rye expression. Seemingly this is the last of the batch that has been released over the last few years having been stored in stainless steel tanks – so presumably no more wood-ageing than the previous batches – just the same great stuff!Colour:Dark ruby copper (13/20), thick legs and occasional quick fine tearsNose:Dusty cinnamon spice, spicy rye and ryebread, grassy and dried hay, cocoa powder, linseed oil/putty, maple-smoked bacon, toffee-coated popcorn, slightly dusty and chalky aroma to itTaste:Sweet corn/popcorn, cornflakes, toffee, oak wood, smooth, ryebread, pumpernickel, pumpkin spice, tobacco, gingerbread, quite drying with well-integrated spices baked into the cereal grains, cinnamon, ginger, star anise, clove, maceFinish:Medium-long, ryebread, sandalwood, tobacco leaf", £129.95
"Eagle Rare 17 Year Old (45%, OB, 2015)", Buffalo Trace Distillery,https://thewhiskyphiles.com/2016/01/14/eagle-rare-17-year-old-2015-release-45-buffalo-trace/,null,US, 45%,https://thewhiskyphiles.files.wordpress.com/2016/01/eagle-rare-17-year-old-2015-release-whisky.jpg,":Eagle Rare Bourbon Whiskey is masterfully crafted and carefully aged for no less than ten years. Every barrel is discriminately selected to offer consistent flavor but with a seemingly individual personality. Eagle Rare is a bourbon that lives up to its name with its lofty, distinctive taste experience.TASTING NOTES:The nose is complex, with aromas of toffee, hints of orange peel, herbs, honey, leather and oak. The taste is bold, dry and delicate with notes of candied almonds and very rich cocoa. The finish is dry and lingering.",":The 4th expression in Drew Mayville’s master class was the 2015 edition Eagle Rare, released at 17 years old.Colour:Rich copper amber (12/20), slow medium-large droplet tears leave tapered legsNose:Zesty orange peel, marmalade, demerara sugar, soft sugary fudge and toffee, butterscotch, maple syrup, vaniila bean pods and ginger, sweet and dramatic!Taste:Dolly mixture and jelly tot sweeties, fruit medley, apple, orange, cherry, melon, pear, zesty orange marmalade – rough-cut, cereal corn and wheat, sweet maple syrupFinish:Relatively short but sweet highland toffee, lightly polished oak wood and beeswax", £124.95
"Stagg Jr. (66.05%, OB, 2015)", Buffalo Trace Distillery,https://thewhiskyphiles.com/2016/01/14/stagg-jr-2015-release-66-05-buffalo-trace/,null,US, 66.05%,https://thewhiskyphiles.files.wordpress.com/2016/01/stagg-jr-66point05percent-whiskey.jpg,":George T. Stagg built the most dominant American distillery of the 19th century, during a time known as the Gilded Age of Bourbon. Uncut and unfiltered, this robust bourbon whiskey ages for nearly a decade and boasts the bold character that is reminiscent of the man himself.TASTING NOTES:Rich, sweet, chocolate and brown sugar flavors mingle in perfect balance with the bold rye spiciness. The boundless finish lingers with hints of cherries, cloves and smokiness.",":Third in Drew Mayville’s masterclass is the highly sought after Stagg Jr. – this turned out to be my absolute clear favourite of the expressions sampled despite being nowhere near the oldest or most expensive! Seemingly aged for around 10 years and despite reports of using W.L.Weller to make a vatting equivalent of the much-famed Pappy Van Winkle (or poor man’s pappy as it has come to be known) – apparently what they sell to PVW is exactly what goes into Stagg Jr.! They only have a limited number of mashbills and operating procedures after all…Colour:Ruby ochre copper (13/20), medium droplet tears leave fine legsNose:Antique oak wood furniture, red fruits, plums and cherries, maple syrup, toffee, ‘beer’ malty and a little yeasty, pine wood, woody and caramelised sugars, cereal grains, vanilla, coconut, treacle toffee, maraschino cherriesTaste:Chilli-spiced treacle toffee, red fruits, plums, cherries with spices, cinnamon, eucalyptus, menthol, medicated cherry cough drops, toffee, caramel and fudge, charred oak wood.Finish:Long, black cherries, highland toffee, vanilla crème brulee", £74.95
"William Larue Weller (67.3%, OB, 2015)", Buffalo Trace Distillery,https://thewhiskyphiles.com/2016/01/14/william-larue-weller-2015-release-67-3-buffalo-trace/,null,US, 67.3%,https://thewhiskyphiles.files.wordpress.com/2016/01/william-larue-weller-2015-release-whisky.jpg,":The Buffalo Trace Antique Collection 2015 William Larue Weller! This stands out for being the only wheated bourbon in the range, which imparts its own fascinating character on the whiskey. This year, the William Larue Weller has been bottled at an imposing 67.3% abv after 12 years on second and sixth floors of Buffalo Trace’s I, K, and L warehouses.William Larue WellerA true distilling pioneer, W.L. Weller is credited with being the first distiller to produce Kentucky Straight Bourbon Whiskey using wheat instead of rye in the mash bill. Weller’s original “wheated bourbons” became extremely popular, with a softer, smoother taste. They were so popular, in fact, it’s been said that Weller was forced to put a green thumbprint on his invoices and barrels to ensure that customers were receiving the real deal.After serving in the War with Mexico as a member of the Louisville Brigade in the 1840s, Weller returned to Louisville to take part in a family tradition of whiskey distilling. After the introduction of his original wheated bourbon in 1849, Weller, along with his brother, founded a very successful bourbon trading company. Weller marketed his product with the slogan, “Honest Whiskey at an Honest Price.”Weller’s namesake company eventually went on to merge with Pappy Van Winkle’s A. Ph. Stitzel Distillery to form the Stitzel-Weller Distillery, becoming renowned for such brands as W.L. Weller, Old Fitzgerald, Rebel Yell and Cabin Still.Weller’s legacy continues to be honored with the production of top-notch, award-winning wheated brands of bourbon, including the W.L. Weller 12 Year, W.L. Weller Special Reserve and W.L. Weller 107 Antique.",":Second in Buffalo Trace’s Master Distiller Drew Mayville’s masterclass was the 2015 release of their Wheated Bourbon named after William Larue Weller, reportedly the pioneer behind replacing Rye with Wheat in the mashbill. Wheated Bourbon still has a minimum 51% corn making up the majority grain in the mashbill, however the next most abundant grain is Wheat.Colour:Dark coppery brown (14/20), medium-sized droplet tears run quickly leaving thick legsNose:A little sharp/astringent, polished wood, cereal grains and sweet honey, Weetabix, popcorn, cinnamon spiced, a little spirit on the nose (67.3%!), fruity oranges and plums, beeswax and black pepperTaste:Warming and spicy cinnamon, fruity dates, apples and dried mango, leather, cigars, tobacco leaf, fresh pine resin, wax and polish, dark caramel and toffee, a little treacleFinish:Medium-long, dark caramelised sugars and polished oak wood, liquorice and herbal/aniseed and candle wax", £128.45
"Buffalo Trace (40%, OB, 2016)", Buffalo Trace Distillery,https://thewhiskyphiles.com/2016/01/14/buffalo-trace/,null,US, 40%,https://thewhiskyphiles.files.wordpress.com/2016/01/buffalo-trace-bourbon-whiskey.jpg,":Buffalo Trace Kentucky Straight Bourbon Whiskey is distilled, aged and bottled at the most award-winning distillery in the world. Made from the finest corn, rye and barley malt, this whiskey ages in new oak barrels for years in century old warehouses until the peak of maturity. The taste is rich and complex, with hints of vanilla, toffee and candied fruit. The smooth finish lingers on the palate. This will never change.Tasting Note by The Chaps at Master of MaltNose: Spicy and sweet with caramel, creamy toffee eclairs, hints of cinnamon, rum spice and cereal sweetness.Palate: Brown sugar, toffee apple, sweet oak, custard, oily espresso beans, a touch of chocolate-covered raisins and toasty wood.Finish: Good length with sweet spices, cinnamon gum and toffee.",":I should have been sampling this at a Masterclass held in Edinburgh (on 10th October 2015), by the Master Distiller at Buffalo Trace: Drew Mayville. Parenting commitments meant I was unable to attend with Tom from Toms Whisky Reviews and Richard & Carrie from Adventures in Whiskyland. Thankfully Richard managed to snag me a few samples from this masterclass so I could enjoy them at my leisure at a (much) later date!This is the staple of Buffalo Trace’s production, a straight Bourbon whiskey meaning it is made from a minimum of 51% corn in the mashbill, distilled to no more than 80% ABV and filled at no more than 62.5% ABV for ageing in charred virgin oak casks for at least 2 years. From the masterclass the suggestion was Buffalo Trace age for ~7-8 years on average for this standard expression.Colour:Rich and dark amber gold (12/20) slow forming fine droplets leave fine legsNose:Delicate vanilla fudge and wood polish, well-worn leather, toffee and caramel, oak wood, some gentle cinnamon spice, vanilla crème brulee and caramelised sugarsTaste:Caramel, toffee, vanilla cinnamon spiced orange and ginger marmalade, leather baseball glove, demerara sugar, shoe polish, grainy cereals and coconutFinish:Medium-length, sweet leathery fudge and toffee and cinnamon spice", £24.25 from The Whisky Exchange
"Rock Town 3 Years Old 2012 B3.2 Ooey-gooey cinnamon bun (55.3%, SMWS, New Oak, 204 Bottles, 2015)", Rock Town Distillery,https://thewhiskyphiles.com/2015/11/30/rock-town-3-years-old-2012-b3-2-ooey-gooey-cinnamon-bun-55-3-smws/,null,US, 55.3%,https://thewhiskyphiles.files.wordpress.com/2015/11/img_31641.jpg?w=900,":B3.2 Ooey-gooey cinnamon bunCask No.  B3.2 Warm, sweet and spicy aromas on the nose neat, just like an ooey-gooey sticky cinnamon bun with cardamom and coriander straight out of the oven. This was followed by aromas of thick vanilla custard and a Dark ‘n’ Stormy highball cocktail with black rum and ginger beer. The taste was full-on; cinnamon sticks dipped in molasses and a giant boozy Jaffa cake. Diluted, the aromas turned into lemon and honey wax candles, perfumed wood as well as herbal essences whilst an easier approach on the palate; banana bread with rum soaked sultanas and a freshly brewed lemon balm and mint tea.Drinking Tip: Playing pool listening to Black Oak ArkansasThis bottling will be for sale from 9am Friday 13th November by telephone only and limited to one bottle per member.Please call the Sales Team on 0131 555 2929 to buy.Date Distilled:  20 February 2012  Colour:  Volcanic embers  Age:  3 years  Flavour :  Spicy & sweet  Cask Type:  New Charred Oak  Whisky Region:  Arkansas Outturn: 204 bottles",":Sampled at the SMWS Big November Outturn preview tasting on 10th November 2015Colour:Dark amber gold (12/20) thick and slow, oily tearsNose:Sweet maple syrup. candy floss/cotton candy, vanilla, cinnamon buns, caramel and toffee, woody oak and hints of darker fruits, raisin or plum.Taste:On the palate I found this quite spirit but also rich with a lot of wood infused spice and sweetness, molasses, treacle, gingerbread, over-chewed bubblegum, cinnamon and nutmeg, needed water to tame it a little and bring out softer notes of maple wood, vanilla and marshmallow – little of the fruit on the nose appeared in the palate sadly.Finish:Medium, spiced sweetness, cinnamon and a touch of candied peel", £59.00 buy from SMWS
"Jack Daniel’s Old No.7 Brand (40%, OB, 2015)", Jack Daniel’s Distillery,https://thewhiskyphiles.com/2015/10/13/jack-daniels-old-no-7-brand-40-jack-daniels-distillery/,null,US, 40%,https://thewhiskyphiles.files.wordpress.com/2015/10/jack-daniels-tennessee-whiskey.jpg,":We do things a little differently around here – and that’s what gives Jack Daniel’s its distinctive character. We charcoal mellow our whiskey drop by drop, then let it age in our own handcrafted barrels. And we don’t follow a calendar. Our Tennessee Sippin’ Whiskey is ready only when our tasters say it is. We use our senses, just like Jack Daniel himself did. In fact, more than a century later, our Tennessee Whiskey is still judged the same way. By the way it looks. By the way it smells. And, of course, by the way it tastes.",":The classic Old No.7 Brand Tennessee Whiskey from Jack Daniels. I have to admit, I have drank more of this with Coca Cola than neat, however in the true spirit of The Whiskyphiles and I don’t know Jack! – here is our neat review:Colour:Rich dark amber gold (12/20) heavy tearsNose:Polished maple wood, beeswax, honey, stem ginger, window polish, sweet, fruity, vanilla, maple syrup, cinnamon, nutmeg, vaporous/spirity, brown sugarTaste:Light, smooth and sweet, vanilla and maple syrup on pancakes, honey, golden syrup on toasted brown bread, cinnamon, orange and chocolateFinish:Medium length, orange, cocoa and wood polish", £22.62
