酒名,酒廠,url,年分,產地,酒精度,照片url,內容,評論,價錢
"Redbreast 31 Years Old 1985 Dream Cask (46.7%, OB, Oloroso Sherry butt #41207, 2017)", Midleton Distillery,https://thewhiskyphiles.com/2017/07/14/redbreast-31-years-old-cask-dream-cask/,null,Ireland, 46.7%,https://thewhiskyphiles.files.wordpress.com/2017/07/redbreast-dreamcask.jpg,"BILLY LEIGHTON’S REDBREAST DREAM CASK– Celebrate World Whisky Day 2017 with an exclusive tasting of a rare Redbreast cask hosted by Head Blender, Billy Leighton, on Facebook LIVE –Redbreast Single Pot Still Irish Whiskey is inviting whiskey drinkers around the world to tune into #RedbreastDreamCask; a Facebook LIVE tasting of a rare and exclusive Redbreast Irish whiskey to celebrate World Whisky Day 2017 at 7pm on Saturday 20th May.Head Blender Billy Leighton has hand-selected an exceptional Redbreast single cask to mark the occasion and will reveal the age, cask type and tasting notes during the tasting. Billy will lead the 20-minute tasting with Redbreast Apprentice Blender Dave McCabe, from warehouse A1 in the grounds of the Midleton Distillery, to a global audience of whiskey fans.For the once-in-a-lifetime opportunity to taste along at home, whiskey fans are invited to join the new online Redbreast members’ club, The Birdhouse, before Tuesday 9th May 2017. All they have to do is visit www.redbreastwhiskey.com/thebirdhouse or the Redbreast Facebook page www.facebook.com/RedbreastSinglePotStill for the chance to take part in the one-off tasting – x20 new members will be announced on 10th May 2017.#RedbreastDreamCask is a single cask single pot still Irish whiskey that offers a unique take on Redbreast’s full bodied flavour profile, renowned for its signature Christmas cake character – the result of a strong contribution from Oloroso sherry casks. This mystery single cask is destined to be blended into the decorated Redbreast family, but not before its secrets are revealed by Billy and Dave on World Whisky Day.Leighton and McCabe will take whiskey fans on a whistle-stop journey through the history of Redbreast and share the qualities that make the range the definitive example of single pot still whiskey from Ireland, followed by a tasting of the precious whiskey and a short Q&A.Billy Leighton, Head Blender at Midleton Distillery, explains: “I’ve poured over our maturing casks at Midleton and have drawn a special expression of Redbreast that demonstrates the character of the family and reinforces single pot still whiskey as the quintessential style of whiskey from Ireland. I’m looking forward to leading the tasting with Dave and slowly revealing the secrets of this mysterious whiskey on Facebook LIVE – it promises to be unmissable experience, as my dream Redbreast cask will never be tasted like this again.”Watch the full Live tasting:",":During the Live Tasting on Facebook, Redbreast Master Blender Billy Leighton revealed that this was a 31 year old expression. Distilled 31st October 1985 at the Midleton Distillery, it spent 25 years in ex-Bourbon casks before it was re-casked in 2011 at 48.3% ABV into a 1st fill ex-Oloroso Sherry butt #41207 sourced from Bodega Lustau. There it matured for a further 6 years before we sampled it at cask strength of 46.7% ABV. Billy explained the use of ex-Sherry casks as being part of the fabric of the Redbreast range of single pot still Irish whiskey. This particular cask had been part of a group selected to produce the Redbreast 21 year old expression released back in 2013. Having met and shared single cask whiskey with Billy on numerous occasions I know well that he has a good nose for finding great single casks and this one struck him as something very special indeed. Rather than marry this cask into a standard expression Billy preferred that it was sampled as a single cask and even suggested that it would make a great inaugural bottling for members of Redbreast’s The Birdhouse fan club.My tasting notes:Appearance: Blood red with amber highlights (12/20) medium tears and legsNose: Fruity from the outset with a heady mixture of plum, fig, redcurrant and damson jam and more red fruits besides, a delicate spice mix with allspice, cinnamon, nutmeg and vanilla, playdough, putty or linseed oil, beeswax and polished antique oak wood and some sweet estery tropical fruit like ripe banana and fresh pineappleTaste: On the palate this is sweet and fruity, cherry lips sweeties initially and strawberry laces followed by more relaxed and fresher tropical fruit flavours pineapple, banana and melon a slight menthol or eucalyptus edge creeps in from the wood ageing along with some tannins like well stewed tea and a sprinkle of baking spices, orange barley sugars dissolve into damson & redcurrant jam.Finish: Long, sweet, red fruit medley, gentle spices and edged with tannic antique oak wood", null
"Slane Irish Whiskey (40%, OB, 2017)", null,https://thewhiskyphiles.com/2017/06/27/slane-irish-whiskey/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2017/06/slane-irish-whiskey.jpg,":Slane Irish Whiskey is a smooth spirit of natural character with untamed notes of oak and spice from a signature triple casked blend.From the family Conyngham of Slane Castle, the barrel-raising art of Brown-Forman, and the proud people of Slane Village, this is a whiskey for those living the stories that will be told for generations to come.Smooth, complex and robust. Slane Irish Whiskey marries toasted grain and malt whiskeys with the distinctive flavours of each cask.Smooth with notes of oak and spice, each sip represents is a journey through the wild countryside and the chance to uncover the subtle layers of the whiskey’s complex character.Slane Irish Whiskey takes many of its complex and smooth qualities from our signature Triple Casked process. Whiskey is aged in three varieties of casks: Virgin and Seasoned casks raised by hand at the venerated Brown-Forman Cooperages – and Oloroso sherry casks by way of Jerez in Spain. Once the liquid has been aged to perfection, it is masterfully blended to create an exceptional Irish whiskey.VIRGIN CASKS:Medium Char, Heavy Toast, Contributes Flavours of Toasted Oak, VanillaSEASONED CASKS:Tennessee Whiskey and Bourbon Barrels, Contributes Flavours of Caramel, Plum, Banana, ButterscotchSHERRY CASKS:Oloroso Casks, Contributes Flavours of Raisin and SpiceColourA warm, golden topaz with hues of rich toffee…NoseComplex fruit with drizzles of caramel, butterscotch and vanilla; brown spice and toasted oak.TasteSpicy at first but quickly sweetened with rich caramel, vanilla and butterscotch atop a deep layer of dried fruit.FinishLingering hints of dry fruit and caramelised wood sugar",":Sampled on numerous occasions during our visit and tour of the future Slane Distillery, during our deconstructed tasting at Slane Castle, during the Dublin Launch Party and more besides. This proprietary blend of Pot Still and Grain Irish Whiskey was distilled and matured to specification and then further matured for around 20 months in three different cask types to be re-blended into the final product with a flavour unique to Slane Whiskey. Presented in a very Rock ‘n’ Roll black bottle that pays homage to Slane Castle and the Conyngham family heritage.Appearance:Copper amber gold (11/20) , medium-fine tears leave fine legsNose:Sweet and spiced, pencil shavings, fresh and toasted oak wood, floral, sweet fudge & candyfloss, caramelised sugars, butterscotch, mixed fruits, juicy apple and pear, red berries and dried fruits & nuts with hints of cinnamon and nutmeg spicesTaste:Medium-light bodied, sweet, sandalwood, bubblegum, zesty pink grapefruit, raisin, fig/dried fruit, toasted oak, floral, pink peppercorns, woody spices such as cinnamon, vanilla cream and custard, bananas in brown sugarFinish:Medium sweet fruit & spices", £28.83
"﻿Teeling small batch (46%, OB, 2017)",null,https://thewhiskyphiles.com/2017/05/28/%ef%bb%bfteeling-small-batch/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2017/05/teeling-small-batch-whiskey.jpg,":Our Flagship Irish whiskey and our attempt to create the most interesting Blended Irish whiskey. This small batch bottling consists of hand selected casks which are given further maturation in ex-rum barrels imparting extra character and smooth flavour unique to Irish whiskey. Bottling at 46% with no chill filtration completes an Irish whiskey of true character.TASTING NOTESNOSEAn inviting nose where vanilla and spice dances with bright sweet notes of Rum.TASTEWhile being very approachable the influence of the rum cask and higher percentage alcohol creates a unique smooth, sweet, slightly woody marriage that sparkles on the tongue.FINISHA sweet spice finish complimented by woody undertones.",":Dram #1 from the 2017 #WorldWhiskyDay Worldwide Whiskies tasting set from The Dram Team. This is Teeling’s signature dram and consists of blended grain and pot still Irish whiskey (from Cooley distillery) matured in rum casks.Apperance:Light straw gold (3/20) ultra-fine legs and fine tearsNose:Quite spicy with green/fresh oak & sandalwood here, apple pie washed down with a vanilla latte coffeeTaste:Smooth, vanilla, cereal barley, crisp green apple, lemon & rose Turkish delight dusted with cinnamonFinish:Medium-length caramel apple", £28.83
"Jameson 18 Year Old (40%, OB, 2017)", Midleton Distillery,https://thewhiskyphiles.com/2017/05/03/jameson-18-year-old-limited-reserve/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2017/05/jameson-18-year-old-limited-reserve-whiskey.jpg,":Jameson 18 Year Old Limited ReserveMatured for 18 years in hand-selected oak casks from Europe and America, this rare whiskey is finished in first-fill bourbon barrels. This rite of passage introduces subtle traces of vanilla to an exceptionally balanced, mellow whiskey with a lingering finale of wood, spice and toffee. An elder statesman of our portfolio, each bottle of this unique whiskey is individually numbered.Nose:Aromatic oils with a touch of wood and spicy toffee.Taste:Wonderfully mellow and smooth, a mouthful of complex flavour – fudge, toffee, spice, hints of wood and leather, vanilla and a gentle sherry nuttiness.Finish:A long, lingering finish carries the theme of the wood, spice and toffee right through to the end.",":The final dram in our Jamesons exploration is this rare & premium 18 Year Old Limited Reserve. Batch produced by Irish Distillers at the Midleton Distillery and released in numbered bottles, thanks to Irish Distillers & Richmond Towers for the official sample.Colour:Dark copper/bronze (13/20), fine tears leave long fine legsNose:Rich toffee, butterscotch and woody spices, polished antique wood, nutty walnut, cigar boxes, a stroll through an antiques store, some dried fruits like fig and dateTaste:Rich and buttery, medium-bodied, this is redolent with toffee and butterscotch, fig, date, walnut (nut and wood), chestnut (again), oak wood, caramel, demerara sugar, hints of leather, slightly spiced with cinnamon and gingerFinish:Long, smooth, toffee and oak wood", £84.95
"Jameson Distiller’s Safe (43%, OB, 2016)", Midleton Distillery,https://thewhiskyphiles.com/2017/04/28/jameson-distillers-safe/,null,Ireland, 43%,https://thewhiskyphiles.files.wordpress.com/2017/04/jameson-whiskey-makers-series-distillers-safe-whiskey.jpg,":Jameson Distiller’s SafeThe Whiskey Makers Series.The secret behind our whiskey lies in the passion and dedication of our masterful craftsmen, our Head Distiller, Head Cooper and Head Blender. The Whiskey Makers Series celebrates them and their craft.The Distiller’s Safe is a whiskey that celebrates the craft of our Head Distiller, Brian Nation, and his mastery of the Irish Pot Still. The spirit safe is an instrument allowing him to sample what’s going on inside the still, a confirmation of quality at every turn.Delivering a smooth mouthfeel and gentle notes of apricot, cinnamon and melon, The Distiller’s Safe pays respect to the character of the distillate. Long before barrels make their mark, a pot still has the first say.“As a distiller, I wanted to capture the beauty and character of the distillates. I created a whiskey with the smooth mouth feel of pot still whiskeys, combined with the soft buttery sweetness and gentle fruit notes of grain whiskey.” – Brian Nation, Head Distiller.NoseFrom floral perfume, through fresh herbs, to lively spices, this special selection of distillates shows how the subtle delicate sweet notes of Irish grain whiskey can complement the more robust character of the Irish pot still whiskey. Barley Sugar sweetness combines with the succulence of grapefruit and green pepper, with a touch of marzipan adding to the depth.TasteStarts off with barley sugar sweetness, progressing to hints of cinnamon and even a touch of liquorice. A vibrant note of mandarin orange appears alongside the nuttiness of ground almond.FinishStays light and zesty, with barley making a late appearance.Introducing The Distiller’s SafeDistillers are the purists of whiskey making, and our Head Distiller, Brian Nation, fits that description to a tee. Learn more about The Distiller’s Safe, named after the instrument that allows Brian to fine tune a whiskey’s style.",":Jameson Distiller’s Safe is one of 3 whiskies that make up Jameson The Whiskey Makers Series, celebrating the craftsmen who are influential in making Jameson Irish Whiskey. Distiller’s Safe explores the influence of Master Distiller Brian Nation and the craft of whisky distillation. Produced by Irish Distillers at the Midleton Distillery, thanks to Irish Distillers & Richmond Towers for the official sample.Colour:Light gold (3/20), quick medium-fine tears leave fine legsNose:Sweet, perfumed and floral; rose and blossom, citrus grapefruit, buttery and softened brown sugar, lemon and orange barley sugar sweeties, nutty almond and marzipan paste.Taste:Sweet and medium-bodied, this expression leads with lemon drizzle icing, orange and lemons, with hints of candied peel, almond paste and marzipan, cereals such as barley, more zest and pith from both orange and lemon or tangerine (or mandarin as the official notes state), slightly drying initially then mouth-watering. St Clements Cake.Finish:Long, light and zesty, lemon and lime drizzle icing and pith, slightly drying", £49.73
"Jameson Cooper’s Croze (43%, OB, 2016)", Midleton Distillery,https://thewhiskyphiles.com/2017/04/28/jameson-coopers-croze/,null,Ireland, 43%,https://thewhiskyphiles.files.wordpress.com/2017/04/jameson-whiskey-makers-series-coopers-croze-whiskey.jpg,":Jameson Cooper’s CrozeThe Whiskey Makers Series.The secret behind our whiskey lies in the passion and dedication of our masterful craftsmen, our Head Distiller, Head Cooper and Head Blender. The Whiskey Makers Series celebrates them and their craft.The Cooper’s Croze is a whiskey created by our Head Cooper, Ger Buckley, showcasing the diversity of barrels at our Midleton distillery and the profound influence that wood yields. With knowledge passed down through 5 generations of his family, Ger selects, repairs, and maintains our treasured casks. The Cooper’s Croze is a carefully crafted whiskey that effortlessly carries vanilla sweetness, rich fruit flavours, floral and spice notes and the undeniable influence of oak. You can take whiskey out of wood but you can never take the wood out of whiskey.“As a fifth generation cooper I’ve created the Coopers Croze to celebrate my love for wood and its enormous versatility. My whiskey reflects the spectrum of flavours contributed by the variety of cask types, from sweet vanilla to rich fruits and toasted wood. “ – Ger Buckley, Head Cooper.NoseA subtle flower petal-perfume develops into rich ripe fruits, while some charred oak and cedar wood bring balance and complexity – a seamless infusion of American and Spanish oak character.TasteThe initial impression is from the sweet vanilla of the American ex-bourbon barrels. This brings added depth to the rich fruits typical of the ex-oloroso sherry butts. A pleasant touch of hazelnut and toasted wood complement the pot still spices.FinishPleasantly long, with vanilla sweetness slowly fading to barley grains with a touch of oak char.Introducing The Cooper’s CrozeLearn about the Cooper’s Croze, a whiskey created and named in honour of Head Cooper Ger Buckley. It’s Ger’s knowledge, craft and passion for wood that defines this increasingly rare profession.",":Jameson Cooper’s Croze is one of 3 whiskies that make up Jameson The Whiskey Makers Series, celebrating the craftsmen who are influential in making Jameson Irish Whiskey. Cooper’s Croze explores the influence of Head Cooper Ger Buckley and the craft of cask construction and how the wood of the cask influence the final whiskey. Produced by Irish Distillers at the Midleton Distillery, thanks to Irish Distillers & Richmond Towers for the official sample.Colour:Full amber gold with copper highlights (11/20), medium-sized tears leave tapered fine legsNose:Buttery, caramel sauce, some cereal grains, toffee, freshly polished oak wood, a little floral with hints of vanilla, woody oak, orchard fruits; peach, apricot, apple and some more developed aromas like baked apple pieTaste:Vanilla, cream and custard, floral, orchard fruits; peach, apricot, a slightly spicy edge with dried cedarwood, cigar boxes, toffee and caramel, leather, raisin, nutty walnut and cinnamonFinish:Medium, vanilla, cereal and oak wood persist", £49.73
"Jameson Blender’s Dog (43%, OB, 2016)", Midleton Distillery,https://thewhiskyphiles.com/2017/04/28/jameson-blenders-dog/,null,Ireland, 43%,https://thewhiskyphiles.files.wordpress.com/2017/04/jameson-whiskey-makers-series-blenders-dog-whiskey.jpg,":Jameson Blender’s DogThe Whiskey Makers Series.The secret behind our whiskey lies in the passion and dedication of our masterful craftsmen, our Head Distiller, Head Cooper and Head Blender. The Whiskey Makers Series celebrates them and their craft.We’re not sure if our Head Blender, Billy Leighton, has a musical note in his head but harmony is his main pursuit. The Blender’s Dog is a whiskey that celebrates his craft the art of marrying whiskeys. A superbly balanced, complex whiskey, The Blender’s Dog is a perfect balance of spirit, wood, and time; delivering butterscotch sweetness with a prickle of spice and tannins. Making whiskey requires a fair deal of science, but blending is an art.‘I wanted to create harmony and complexity, an infusion of flavour that perfectly fills your mouth and nose. My whiskey has a rich creamy mouth feel, with the sweetness of butterscotch, giving way to the prickle of spices and tannins’. – Billy Leighton, Head Blender.NoseFrom light citrus to pineapple, mango and kiwi notes, with the addition of figs and dates. A touch of walnut leads into the contribution of the seasoned American barrels and Spanish butts, vanilla and toasted oak.TasteA rich, round, creamy mouthfeel, with the sweetness of butterscotch, giving way to the prickle of the pot still spices. Succulent fruit brings the perfect balance as charred oak with some subtle tannin add to the complexity.FinishExceptionally long, as the luscious fruit is slow to fade.Introducing The Blender’s DogOur Head Blender Billy Leighton is the matchmaker who decides which barrels’ contents will complement each other. Learn more about The Blender’s Dog, a whiskey that celebrates his craft, the art of marrying whiskeys.",":Jameson Blender’s Dog is one of 3 whiskies that make up Jameson The Whiskey Makers Series, celebrating the craftsmen who are influential in making Jameson Irish Whiskey. Blender’s Dog explores the influence of Master Blender Billy Leighton and the craft of blending whisky. Produced by Irish Distillers at the Midleton Distillery, thanks to Irish Distillers & Richmond Towers for the official sample.Colour:Refractive 18ct gold (8/20), quick medium-sized tears leave medium legsNose:Fruity and spiced, orchard fruits; apple, pear and some citrus zest combine with light cereal and honey, more tropical fruit, melon and pineapple, some dried fig and date and a sprinkling of Demerara sugar precede nutty pecan or pecan pie and hints of maple syrupTaste:Creamy butterscotch and highland toffee, caramel sauce on vanilla ice cream topped with banana and apple, maple syrup, slightly tannic and leathery, oak wood deepens into woody sugars, treacle and milk chocolate covered cinder toffeeFinish:Medium, sweet spiced fruits and tannins, more toffee and butterscotch", £49.73
"Jameson Round (40%, OB, 2017)", Midleton Distillery,https://thewhiskyphiles.com/2017/04/27/jameson-round/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2017/04/jameson-deconstructed-series-round-whiskey.jpg,":Jameson RoundThe Deconstructed Series is a stripped down study in taste, pulling apart and amplifying Jameson Original’s key characteristics — Pot Still Whiskey, Grain Whiskey and Cask Contribution. Jameson Bold is pot still perfection, Jameson Lively goes with the grain, and Jameson Round gives the barrel the final say. Taste exploration is at the core of this collection, giving Jameson fans the chance to divide and conquer.Jameson Round gives the barrel the final say. With whiskey matured in a combination of virgin American oak barrels, bourbon barrels and sherry butts, this whiskey is like walking into one of our maturation warehouses. The result is a mellow, balanced mix of leather, dried fruits, ripe fruits and toasted oak emerging from the barrels. For a whiskey that lives up to its name, Jameson Round smoothes the edges.NoseA step inside one of our Maturation Warehouses. The combination of American and European Oak brings some robust notes of Leather, Pipe Tobacco and Walnuts. A little Vanilla sweetness shows through giving hints of Coffee Cake.TasteEverything in prefect harmony. Sweet Vanilla fuses with Soft Ripe Fruit and, together, combine with the rich Pot Still Spices. All this on a firm foundation of Toasted Oak.FinishExceptionally long, as the richness fades to leave the last word with the Wood.Introducing Jameson RoundWith whiskey matured in a combination of virgin American oak barrels, bourbon barrels and sherry butts, this whiskey is like walking into one of our maturation warehouses. For a whiskey that lives up to its name, Jameson Round smoothes the edges. ",":Originally produced for the Travel Retail market, Jameson Round is one of 3 whiskies that make up Jameson’s Deconstructed series, designed to highlight the differing influences that make up Jameson Original. Round explores the effect of the cask maturation of Jameson Whiskey, with flavours selected in the final blend to highlight the wood influence. Produced by Irish Distillers at the Midleton Distillery, thanks to Irish Distillers & Richmond Towers for the official sample.Colour:Dark amber gold (10/20), medium tears leave long fine legsNose:Sweet woody sugars, Demerara and honey, toffee, caramel, fudge, slightly spiced with cinnamon, vanilla, nutty; hazelnut, walnut & almond, dried fruit; raisin, fig and prune plus a little fresh apple, cinder toffee, Crunchie bar; milk chocolate coated, tobacco leaf & tannic leatherTaste:Toffee apples, honey and cereal are short-lived before nutty hazelnut, almond and walnut are joined by dried fruits such as fig, date and raisin, slightly spiced with ginger and a touch of cinnamon, cigar boxes, vanilla fudge & highland toffee complete this full-bodied and mouth-coating palateFinish:Long, rich toffee, nut brittle, brown sugar and toasted oak wood", £57.65
"Jameson Lively (40%, OB, 2017)", Midleton Distillery,https://thewhiskyphiles.com/2017/04/27/jameson-lively/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2017/04/jameson-deconstructed-series-lively-whiskey.jpg,":Jameson LivelyThe Deconstructed Series is a stripped down study in taste, pulling apart and amplifying Jameson Original’s key characteristics — Pot Still Whiskey, Grain Whiskey and Cask Contribution. Jameson Bold is pot still perfection, Jameson Lively goes with the grain, and Jameson Round gives the barrel the final say. Taste exploration is at the core of this collection, giving Jameson fans the chance to divide and conquer.Jameson Lively is a whiskey that goes with the grain. While pot still whiskey is still part of the blend, this whiskey unlocks the grain whiskey element resulting in a light touch and fresher, greener notes. With zesty vanilla, citrus and floral notes floating above all others, the delicate side of Jameson is placed front and centre. For a whiskey that lives up to its name, Jameson Lively leaps to life.NoseA delicate floral perfume with hints of Turkish Delight is complimented by the crispness of fresh pine. A touch of lime zest and unripe pears contribute to the fruit notes while crushed fresh herbs complete the delicate balanceTasteA soft sweet mouth-feel with hints of confectionary, perfume bon bons along with a Turkish Delight. Drying hints of citrus balance the sweetness while a little chilli oil brings the prickle of spicesFinishPleasantly long as the confectionary sweetness and spices combined leave just a touch of Liquorice to finishIntroducing Jameson LivelyWhile pot still whiskey is still part of the blend, this whiskey unlocks the grain whiskey element resulting in a light touch and fresher, greener notes. For a whiskey that lives up to its name, Jameson Lively leaps to life.",":Originally produced for the Travel Retail market, Jameson Lively is one of 3 whiskies that make up Jameson’s Deconstructed series, designed to highlight the differing influences that make up Jameson Original. Lively explores the effect Irish Grain Whiskey, with flavours selected in the final blend to highlight the Grain Whiskey influence. Produced by Irish Distillers at the Midleton Distillery, thanks to Irish Distillers & Richmond Towers for the official sample.Colour:Light Champagne gold (5/20), large loose tears leave fine beaded trailsNose:Floral and sweet with citrus lemon rind and juice, grainy and slightly flinty and mineralic, cloying sweetness, cereal maize, popcorn, grassy hay, drying, oak wood.Taste:Light citrus zest including lemon, lime and grapefruit, strengthens into pith, slightly chalky, flinty and mineralic, floral notes arise which combine to give rose and lemon Turkish delight, cereal grains including sweet corn and a sweet runny honey, grassy hay, some vanilla and pear/estery notesFinish:Short, neutral bordering on sour, cereal, white pepper & chilli spice and liquorice root", £57.65
"Jameson Bold (40%, OB, 2017)", Midleton Distillery,https://thewhiskyphiles.com/2017/04/27/jameson-bold/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2017/04/jameson-deconstructed-series-bold-whiskey.jpg,":Jameson BoldThe Deconstructed Series is a stripped down study in taste, pulling apart and amplifying Jameson Original’s key characteristics — Pot Still Whiskey, Grain Whiskey and Cask Contribution. Jameson Bold is pot still perfection, Jameson Lively goes with the grain, and Jameson Round gives the barrel the final say. Taste exploration is at the core of this collection, giving Jameson fans the chance to divide and conquer.Jameson Bold is pot still perfection. With a heavy emphasis of pot still distillate; this blend lets you know it’s a chip off the old block. Bold has an undoubted spiciness which and gives fruit and spice notes centre stage. For a whiskey that lives up to its name, Jameson Bold makes a Bold entrance.NoseOn approach look for the red apple and ripe banana before the spices appear. Soft green pepper and nutmeg are given some sweetness by the vanilla and cinnamon, Subtle woodland notes on a background of Barley straw bring added depth.TasteInitially sweet and creamy, with an abundance of stove fruits. The pot still spices develop to bring a perfect balance of rich barley notes and mellow baked apples.FinishLingering spices fade leaving a soft barley finale.Introducing Jameson BoldWith a heavy emphasis of pot still distillate; this blend lets you know it’s a chip off the old block. For a whiskey that lives up to its name, Jameson Bold makes a Bold entrance.",":Originally produced for the Travel Retail market, Jameson Bold is one of 3 whiskies that make up Jameson’s Deconstructed series, designed to highlight the differing influences that make up Jameson Original. Bold explores the effect of Irish Pot Still Whiskey, with flavours selected in the final blend to highlight the Pot Still Whiskey influence. Produced by Irish Distillers at the Midleton Distillery, thanks to Irish Distillers & Richmond Towers for the official sample.Colour:Dark amber & copper gold (12/20), fine tears leave fine legsNose:Vanilla and white chocolate, floral roses and cherry blossom, cherry cola, brown sugar, fudge and caramel, fruity fresh apples, ripe banana, nutmeg and a little green coconutTaste:Creamy and sweet, fruity apple and blackberry/bramble, mixed spices including cinnamon and nutmeg, cereal barley combine to give the impression of freshly baked apple & blackberry or blackcurrant pie dusted with spice and served with whipped vanilla cream.Finish:Medium length, softened orchard fruits with brown sugar and cinnamon spice, becomes a little dry with oak wood", £57.65
"Jameson Crested (40%, OB, 2016)", Midleton Distillery,https://thewhiskyphiles.com/2017/04/26/jameson-crested/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2017/04/jameson-crested-whiskey.jpg,":Jameson CrestedBack in the day it was common practise to sell whiskey to bonders by the cask and leave the bottling to them. In theory, this arrangement suited all parties. In practice, a handful of greedy bonders increased their margin by watering down our precious whiskey, and in doing so risked tarnishing Jameson’s long-standing reputation for qualityIn 1963, we took full control from grain to glass, and Jameson Crested is a celebration of those first drops bottled in Bow Street. True to our mark of triple distilled smoothness, Jameson Crested – a vivid blend of Pot Still and grain whiskeys – stands tall with unmistakable sherry undertones and understated notes of fruit, spice, and chocolate. Putting your name to something implies confidence, but a family crest speaks volumes.Triple Distilled, Crested for QualityNoseVivid Sherry Pot Still AromaTasteDelicate Sherry Undertones & Toasted Wood, With Fruit, Spice & Chocolate notes.FinishWarm lingering Sherry",":Produced by Irish Distillers at the Midleton Distillery, this Jameson expression is reported to contain a high proportion of Pot Still Whiskey and a strong representation of sherry cask maturation in the final blend to make it worthy of being named after the Jameson family crest . Thanks to Irish Distillers & Richmond Towers for the official sample.Colour:Copper gold with a ruby hue (8/20), quick medium-fine tears leave long legsNose:Rich sherry and oak wood, highland toffee, dark roast coffee, wood spices; cinnamon, nutmeg, quite dry, milk chocolate, hazelnut and walnut, slightly solventy, polished oak wood and cedar wood, hints of cigar boxes and tobacco leafTaste:Incredibly smooth, rich toffee, woody oak and nutty walnut, dried fruits including red berries, damson, cherry and raisin, wood spices include cinnamon, nutmeg and star anise, milk chocolate and tanned leather complete the sherry influencesFinish:Medium length, sweet dried fruits and toffee persist", £27.83
"Jameson Caskmates Stout Edition (40%, OB, 2016)", Midleton Distillery,https://thewhiskyphiles.com/2017/04/26/jameson-caskmates-stout-edition/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2017/04/jameson-caskmates-whiskey.jpg,":Jameson CaskmatesTwo heads are said to be better than one, and this whiskey adds serious weight to that argument. Emerging from a conversation between our head distiller and the head brewer of Cork’s Franciscan Well Brewery, Jameson Caskmates has been finished in stout-seasoned whiskey casks. While our triple-distilled smoothness is very much intact, notes of cocoa, coffee and butterscotch confirm the stout influence.Caskmates is a head-turning, modern Irish whiskey.Nose:crisp orchard fruits like green apples and pears, mild pot still spicesTaste:Subtle touch of hops and cocoa beans, Marzipan and charred oakFinish:Long and sweet with Milk Chocolate and Butterscotch",":First sampled in St Patrick’s Cathedral, Dublin as part of Jamesons 2017 St Patrick’s Day celebrations. Produced by Irish Distillers at the Midleton Distillery, this Jameson expression is finished in stout-seasoned whisky casks reportedly from The Franciscan Well microbrewery in Cork, nearby to the Midleton Distillery. Thanks to Irish Distillers & Richmond Towers for the official sample.Colour:Full amber gold (9/20), medium-sized tears leave long fine legsNose:Thick cremola foam & whipped vanilla cream, frothy mocha-latte with a shot of chocolate liqueur, some woody spices emerge along with a touch of fruity citrus peel or essential oil, apricot jam, floral, grassy and cereal notes give way to toasted coconut and coconut milk or cream.Taste:Creamy and fruity with apricot jam and vanilla cream, chocolate sauce, wood spices like cinnamon and nutmeg and a touch of star anise, toffee-nut brittle coated in dark chocolate, becomes slightly bitter with a shot of espresso coffee or roasted coffee beans/grounds.Finish:Long, rich, buttery, mocha & espresso coffee, chocolate covered coffee beans, vanilla pods and star anise", £23.48
