酒名,酒廠,url,年分,產地,酒精度,照片url,內容,評論,價錢
"Yoichi 10 Years Old (45%, OB, 2014)",null,https://thewhiskyphiles.com/2014/12/18/yoichi-10-years-old/,null,Japan,45% ,https://thewhiskyphiles.files.wordpress.com/2013/10/yoichi_10yo.jpg,":This 10 year old bottling unmistakably carries the Yoichi pedigree, which propelled Japanese whisky to international recognition. Peat notes surround a core of ripe fruit aromas, while a rich texture and underlying power make this the most masculine of Japanese single malts.Tasting Note by The Chaps at Master of MaltNose: Plenty of fruit notes – peach stands out in particular, ripe, vibrant and subtly floral. Then there’s rich vanilla custard, peat smoke and a hint of nutmeg spice.Palate: Oily and sweet, with peat smoke following swiftly afterwards. Light oak and developing fruit notes beneath.Finish: Appealing oak lasts on the finish.",":Next we double-back to Japanbeltown for the Yoichi 10 Years Old. Actually manufactured in Nikka’s Yoichi distillery in Hokkaido, Japan [exceptional by being not in Scotland] by keen distillers who travelled to Campbeltown to learn how to make their malt. This knowledge was then transported back to Japan and used to craft the best whisky that never came from Campbeltown. This whisky was incredibly well balanced with oaky, malty cereal flavours, a hint of smoke, a pinch of salt and a short finish that left you wondering what you had just tasted. Almost too perfect for me, this was the easiest drinker all-round.Originally sampled at Water of Life Society Tasting Event #2 The exception to the ruleRate this:Share this:TweetMoreEmailShare on TumblrPrintPocketLike this:Like Loading...Related Categories: Japanese whisky Tagged as: 10 Years Old, 86 points, Japanese whisky, Single malt, Uncategorized, Whisky, World - Nikka, Yoichi, Yoichi 10 Years Old, Yoichi Distillery ",£68.45 
"Mars The Revival 2011 Komagatake (58%, OB, Bourbon Casks, 3000 bottles, 2014)",null,https://thewhiskyphiles.com/2014/12/17/mars-the-revival-2011-komagatake/,null,Japan,58% ,https://thewhiskyphiles.files.wordpress.com/2014/12/mars_revival_2011-1280x768.jpg,":The Shinshu Mars distillery was built in the village of Miyata in 1985 by Hombo Shuzo Ltd. Hombo Shuzo Ltd. was established in 1872 as a producer of Shōchū a spirit drink typically distilled from barley (mugi), sweet potatoes (imo), buckwheat (soba), or rice (kome). The whisky produced at Shinshu was sold under the Mars brand, but production stopped in 1992 due to low demand. In February 2011 production restarted at the Shinshu Mars distillery and their first whisky ‘Mars The Revival 2011 Komagatake’ was launched on 6th August 2014. This is a three year old expression, lightly peated at 8ppm phenol and matured solely in ex-bourbon casks. A total of 6000 bottles were released at 58% ABV strength",":Many thanks to Japanese whisky aficionado Bret Boivin for obtaining this sampleColour:Silver-gold, medium/long tearsNose:Clean, aromatic vanilla bean, sweet oilseed rape honey and icing sugar, dolly mixture sweeties, feinty alcohol hints (screenwash), a little spicy most likely from the alcohol content, cereal or hay notesTaste:Rich, chewy, thick and slightly white pepper spice, tinned fruit cocktail syrup, apples, pear juice, maraschino cherry, toffee or caramel with nutmeg, black cherry and dark cocoa hintsFinish:Short toffee oak then a lingering red liquorice and a little bitterness (espresso coffee) of the peat shows through",£58.44) 
"Hibiki 17 Years Old (43%, OB, 2014)",null,https://thewhiskyphiles.com/2014/12/13/hibiki-17-years-old/,null,Japan,43% ,https://thewhiskyphiles.files.wordpress.com/2014/12/hibiki_17.jpg,":17 Years.Elegant. Poised. Slowly revealing a clear yet complex equilibrium.Color: amberNose: peach, apricot, melon, rose, lily, lemon leafPalate: toffee, black cherry, vanilla, and Mizunara (Japanese oak)Finish: sweet, fruity, and lychee aftertaste",":The second youngest in the Hibiki blend range after the 12 year old, and which also comprises of the 21 and 30 year old expressions. Presented at the Water Of Life Society Suntory Tasting 2014.Colour:Full amber gold, with thick/heavy tearsNose:Deep cereal wheat, and barley malt, honey, golden syrup, light spices, apricot, quince, toffee, caramel, new leather handbagTaste:Toffee and oak, spiced, nutmeg, pepper, floral, fragrant rose, peach and apricot, very light and delicateFinish:Medium, slightly drying, fragrant/perfumed",£89 
"Hibiki 12 Years Old (43%, OB, 2014)", null,https://thewhiskyphiles.com/2014/12/13/hibiki-12-years-old/,null,Japan, 43%,https://thewhiskyphiles.files.wordpress.com/2014/02/hibiki-12.jpg,"The legendary Hibiki represents true harmony. The ideal of perfection, the paragon of ‘The Art of Japanese Whisky’ and its artisans. Hibiki means resonance in Japanese. It speaks to the soul and emotions of the most discerning whisky lover. Hibiki resonates from nature and all the subtleties found from the twenty-four seasons of the old Japanese lunar calendar. Numerous pure single malt whiskies aged in a variety of cask types, including Mizunara, a very rare Japanese oak, all combine to create a full orchestra of flavors and aromas.Blossoming. Exuberant. A dazzling, echoing roundness.Official tasting notes:Color: shiny amberNose: pineapple, plum, raspberry, honey, hibiscusPalate: banana, pomegranate, custard, pink pepperFinish: sweet, sour and complex","Presented at the Water Of Life Society Suntory Tasting 2014 and at Water of Life Society (WoLS) meeting 06/02/2014 – Committee’s Choice, the Hibiki 12 is the youngest of the Hibiki range of blended expressions from Suntory. In Japan there is little trading of whisky between producers, unlike in Scotland. Therefore the Hibiki blend is highly likely to be constructed from Suntory owned and operated Japanese grain and malt distilleries.My tasting notes:Colour: Full amber gold with long/full tearsNose: Floral jasmine, tempered sweetness, honey dumplings, light cereal barley/wheat, peach (peach jelly), apple, plumTaste: Light, cereal grain and barley, sweetened plum sauce, peach, apricot and apple, jasmine and daffodil flower, delicate and light/medium bodiedFinish: Short, floral with hints of honey sweetness", £36.83
"Yamazaki 12 Years Old (43%, OB, 2014)", Yamazaki distillery,https://thewhiskyphiles.com/2014/11/23/yamazaki-12-years-old/,null,Japan, 43%,https://thewhiskyphiles.files.wordpress.com/2014/11/yamazaki12yo1.jpg,"Yamazaki is Suntory’s flagship single malt, multi-layered with fruit and Mizunara aroma.From Yamazaki was born the surprising, delicate yet profound experience of a Japanese single malt. Spiritual and deep, its signature multi-layered taste is highly praised by whisky connoisseurs all over the world. Today, Yamazaki is not only the No.1 single malt whisky in Japan, but is enjoyed in more than thirty-five countries.Official tasting notes:Color: pure goldNose: peach, pineapple, grapefruit,clove, candied orange, vanilla, Mizunara (Japanese oak)Palate: coconut, cranberry, butterFinish: sweet ginger, cinnamon, long finish","The Yamazaki 12 Years Old expression from Suntory is constructed from whisky matured in Bourbon and sherry barrels and Mizunara (Japanese Oak) Puncheons.My tasting notes:Colour: Copper and rose gold with light tearsNose: Fragrant and perfumed cherry blossom, sweet and fruity peaches, orange, cherry, strawberry, hints of creamy vanilla and Mizunara and cherry wineTaste: Strawberries and cream initially on the palate this reveals more sweet fruity flavours but with that cherry blossom and Mizunara behind that gives fragrant sandalwood, some vanilla and coconut and traces of orange and perhaps dried cherries or cherry sherbet (orange & cherry double dip sweeties)Finish: Long, fragrant and refreshing, slightly over sweet and cleansing", £64.79
"Karuizawa Spirit of Asama 55 (55%, OB, 2012)", Karuizawa distillery,https://thewhiskyphiles.com/2014/11/03/karuizawa-spirit-of-asama-55/,null,Japan, 55%,https://thewhiskyphiles.files.wordpress.com/2014/11/karuizawa-spirit-of-asama-55-whisky.jpg,"Whisky from the closed distillery of Karuizawa in Japan is fairly in demand these days. With that in mind, the idea behind the Spirit of Asama releases is quite simple and rather excellent. These single malts have been created from 77 casks filled during the final two years of the distillery’s production (1999 and 2000) and released in good numbers at an affordable price. Enjoy the legendary Karuizawa now before it’s too late!","The 5th and final dram from the Water of Life Society (WoLS) meeting 7/03/2014 – Taketsuru’s Journey. Could there be a more fitting way to end a tasting on the father of Japanese whisky himself: Masataka Taketsuru than with the final whisky available from one of Japan’s most cult distilleries. Established in Miyota on the slopes of Mount Asama in 1955, Karuizawa was the smallest distillery in Japan and due to downturn in demand was mothballed in 2000 and finally closed forever in 2011. Since its demise the whisky from Karuizawa has achieved cult status worldwide as resources diminish. Proof therefore that the Japanese whisky industry has come full circle since the early days.My tasting notes:Colour: Russet BrownNose: Rubbery, caramel, chlorine – swimming pools,  treacle toffeeTaste: Warming with molasses, treacle, caramelised sugar, prunes and leathery tannins, aged oak woodFinish: Drying, rubbery leather fizz (sherry maturation) hints of struck matches in the finishScore 85/100Don’t take my word for it:Bloggers submit link to your reviewBlog(required)Review URL(required)Submit Rate this:Share this:TweetMoreEmailShare on TumblrPrintPocketLike this:Like Loading...Related Categories: Japanese whisky Tagged as: 85 points, Japanese whisky, Karuizawa, Karuizawa distillery, Karuizawa spirit of asama, NAS, Single malt, Spirit of Asama 55, Uncategorized, Whisky, World - Karuizawa ", £61.34
"Yoichi 12 Years Old (45% , OB, 2014)", Yoichi distillery,https://thewhiskyphiles.com/2014/11/03/yoichi-12-years-old/,null,Japan, 45%,https://thewhiskyphiles.files.wordpress.com/2014/03/yoichi_12yo.jpg,"Yoichi(founded in 1934)The North of JapanThe northern island of Hokkaido is where Taketsuru finds the ideal site for the construction of Yoichi, a distillery built in the purest Scottish tradition. For his first distillery, Masataka Taketsuru sought similar conditions to Scotland, where he had himself learned everything about whisky making.Yoichi is established in 1934, in the small eponymous coastal city, benefiting from a rough, humide climate. The distillery is located 50km west of Sapporo city, known for its snow festival and host of the 1972 winter Olympics. Originally, the local peat bogs were the source of Yoichi’s subtle smoky notes, while the sea breeze leaves its imprint on these whiskies of undeniable character.Traditional methodsTo this day, the distillation process has remained very traditional. At Yoichi, the pot stills are still heated by a coal fire, a practice which the Scotts have since given up, as it is difficult to control. However, the very strong direct heat slightly burns the contents of the still at the bottom, giving the whiskies a powerful, spicy character.The small onion-shaped stills have relatively straight sides, which combined with a descending neck, allows heavier elements to pass into the spirit. This gives the resulting whisky a richness and unctuous texture which are well adapted to the Yoichi’s bold style.Nikka is bornJust before the Second World War, Masataka Taketsuru founds the Dai Nippon Kaju company, meaning the “great Japanese juice company”. Indeed, for the first 8 years, while the spirits mature in oak casks, a fruit juice activity is put into place made from the local Hokkaido apples. He finally adopts the name Nikka Whisky in 1952, a combination of NI-ppon and KA-ju. His growing success allows him to establish a second distillery in 1969 on the main island of Honshu.The Yoichi 12 years incorporates a higher percentage of sherry casks, offering more aromatic complexity than its younger sibling. The characteristic peat notes are still present, with both mature oak and delicate floral aromas widening the spectrum.","Dram #4 from the  Water of Life Society (WoLS) meeting 7/03/2014 – Taketsuru’s Journey was this 12 year old expression from the Yoichi distillery on Hokkaido, Japan.My tasting notes:Colour: Amber goldNose: Phenolic, sweet toffee, smoked and salted bacon, plum liquor (or Japanese cherry wine)Taste: Full-bodied this has strong sweet toffee and caramel, sweet and salted plum sauce (like duck in plum sauce), aromatic mizunara oak and sake flavoursFinish: Short slightly plum with sulphuric machine oilScore 84/100Don’t take my word for it:Bloggers submit link to your reviewBlog(required)Review URL(required)Submit Rate this:Share this:TweetMoreEmailShare on TumblrPrintPocketLike this:Like Loading...Related Categories: Japanese whisky Tagged as: 12 Years Old, 84 points, Japanese whisky, Uncategorized, Whisky, World - Nikka, World - Yoichi, Yoichi, Yoichi 12 years old, Yoichi Distillery ", £71.85
"Yamazaki Bourbon Barrel (48.2%, OB, 3000 Bottles, 2012)", Yamazaki distillery,https://thewhiskyphiles.com/2014/11/03/yamazaki-bourbon-barrel-2012/,null,Japan, 48.2%,https://thewhiskyphiles.files.wordpress.com/2014/03/yamazaki-bourbon-barrel.jpg,Limited to 1000 bottles in the UK market,"Dram # 3 from the Water of Life Society (WoLS) meeting 7/03/2014 – Taketsuru’s JourneyDistilled at the Yamazaki distillery in Japan, this expression is matured in 180 litre ex-bourbon casks and was produced in an attempt to partially deconstruct and display Yamazaki malts, a similar Sherry Barrel expression was also released. These two expressions are currently released annually by Suntory from specially selected casks, with no age statements.My Tasting notes:Colour: Orange goldNose: Acetone and estery, PVA glue/Mod Podge, Apples and PearsTaste: Smooth and fragrant with sweet candy flavours including vanilla, coconut and caramel, with astringent oak woodFinish: Short/medium with hints of earthy peat (reminiscent of the blended whisky Johnnie walker black label)Score: 78/100Don’t take my word for it:Bloggers submit link to your reviewBlog(required)Review URL(required)Submit Rate this:Share this:TweetMoreEmailShare on TumblrPrintPocketLike this:Like Loading...Related Categories: Japanese whisky Tagged as: 78 points, Japanese whisky, NAS, Single malt, Suntory, Whisky, Yamazaki, Yamazaki Bourbon Barrel, Yamazaki Bourbon Barrel 2012, Yamazaki Distillery ", £68.15
"Yamazaki Distiller’s Reserve (43%, OB, 2014)", Yamazaki distillery,https://thewhiskyphiles.com/2014/10/14/yamazaki-distillers-reserve/,null,Japan, 43%,https://thewhiskyphiles.files.wordpress.com/2014/10/yamazakidr.jpg?w=812,"Check out the beautiful Yamazaki websiteThe new Yamazaki is born of the meeting of a variety of Yamazaki malts, including the traditional Yamazaki malts stored in Japanese oak (Mizunara) casks and revolutionary malts stored in wine casks.","Our first whisky of the evening at WOLS 14/4 tasting ‘Don’t Judge a Book by its Cover’ – during which drams were poured blind for the delectation of our society members.My tasting notes:Colour: Ginger/goldNose: Perfumed, sweet and floral, cherry wine or blossom, strawberries and cream, a faint sub-aroma of acetone, mizunara oakTaste: Fruity apple, cherry, raspberry, strawberries and cream, blueberry, custard apple with cinnamon hints, cherrywoodFinish: Long, gentle spices, cinnamon and orange zest, bubblegum, vanilla and mizunara oak", £40
Whisky The Manual by Dave Broom,null,https://thewhiskyphiles.com/2015/01/10/whisky-the-manual-dave-broom/,null,Japan,45% ,https://thewhiskyphiles.files.wordpress.com/2013/08/gl-display1.jpg,":This highly accessible and enjoyable guide is full of practical and fascinating information about how to enjoy whisky. All whisky styles are covered, including (just whisper it) blends. Along the way a good few myths are exploded, including the idea that whisky has to be taken neat.In ‘What to Drink’, Dave Broom explores flavour camps – how to understand a style of whisky – and moves on to provide extensive tasting notes of the major brands, demonstrating whisky’s extraordinary diversity.In ‘How to Drink’, he sets out how to enjoy whisky in myriad ways – using water and mixers, from soda to green tea; and in cocktails, from the Manhattan to the Rusty Nail. He even looks at pairing whisky and food.In this spirited, entertaining and no-nonsense guide, world-renowned expert Dave Broom dispels the mysteries of whisky and unlocks a whole host of exciting possibilities for this magical drink.",":OK here goes with another book review! After I started the blog I had purchased a mass of whisky books to supplement my meagre (though fairly comprehensive) collection of whisky books. I fully intended to do more reviews but sadly Tasting and writing up tasting notes have consumed a large proportion of the diminishing time I could devote to blogging. During a recent holiday to France I was able to pack up a few good books and choice sample drams and have the time to read (and drink, respectively) them.I have previously reviewed Handbook of Whisky – Dave Broom and found it particularly insightful and inspiring so I had high hopes for this book. I was not disappointed as ‘Whisky The Manual’ is a very different kind of whisky book indeed. I found this very easy reading, the introduction covers much of the history of scotch whisky making quite succinctly. Sure it draws from the same incredibly limited number of references as all the rest and the rest of the conjecture fits into established thinking. In fact I could have skipped this section entirely – however, I found it very well written and entertaining. Dave only draws on references where completely necessary and instead keeps up a light almost story-telling pace through his writing – making it a joy to read.There are also introductions to both American and Japanese whisky histories, which I found much more educational due to my own lack of knowledge on these subjects.  The introductory elements of the book have been kept to a minimum as this book follows the familiar format of ‘what/how/why is whisky’ followed by the bulk of the book being tasting notes for a particular distillery or expression.Whisky The MixerIn truth Dave could have more aptly named this book ‘Whisky The Mixer’. The second part of the introductory material details common mixers used to ‘lengthen’ ‘short’ drinks such as whisky. Sure whisky is hard liquor starting at over 40% ABV, and this isn’t always appropriate for the occasion. So Dave has looked at how whisky is commonly consumed and introduced a selection of common mixers including Club Soda, Ginger Ale (with a tip of his hat to his supplier, Fever Tree, Coca Cola, Green Tea and Coconut Water, with the later two having more popularity in Asia. Dave introduces nicely the origins, character and effects of each of these mixers.Stills at Bladnoch DistilleryThroughout the ‘tasting notes’ section of the book, Dave describes the particular whisky expression chosen (mostly fairly well-known/standard for that distillery and stereotypical for that distillery drawn from his own knowledge and preferences) highlighting their major characteristics. This includes Scotch, American, Canadian, Irish, Japanese, Malts, blends, bourbons, ryes, pot still etc. The chosen expression is then sampled in conjunction with each of the mixers, mixed at a standard ratio and sampled to observe 1; the overall effect on the whisky/resulting drink and 2; where the whisky and mixer characteristics combine favourably or unfavourably. Although all of this is based around one palate and one set of preferences, it is an interesting scientific experiment as the mixers and quantities are kept standard. Occasionally it is noted where a slight alteration of the mixer/whisky ratio may correct or improve certain taste sensations.Cask size display at Glengoyne DistilleryThrough this process Dave describes some wonderful, and some basically not-so-wonderful (i.e. avoid at all costs) combinations. He includes both single malts and major blends and as an end result derives the ‘mixability’ property of the whiskies involved. Of course some whiskies taste better un-mixed, and some may well in fact be improved by any mixer (over drinking them straight). The end results are interesting in more than just an academical point of view. If someone does ask for a whisky & coke (or soda, or whatever), then herein lies a good guide of what to offer as the whisky component (and what not to waste and save for other occasions). Finally there is a section at the end with a selection of cocktail recipes that draw heavily on whisky or bourbon as their main constituent, which encourages the reader to experiment with what whisky/expression they may want to use based on the previous section.Cooperage demonstration at The Balvenie Whisky FeteThe debate will continue to rumble on as regards adding anything (including water and ice) to whisky as acceptable. I follow Dave’s premise: drink whisky however you like! I am personally not averse to adding water (in fact I commonly do for numerous reasons including 1; reducing cask strength whisky to appreciate the full taste as some are masked by alcohol content 2; reducing whisky flavours I find unpleasing or imbalanced 3; reducing oily or ascerbic whisky – in fact any whisky can take a drop of water and often this subtly shifts the balance of congeners as you change the alcohol/water ratio) or occasionally cola (more with blends if I am honest) and very occasionally ice (Highland Park 12 year old – I love you, but can only drink you on the rocks!). Indeed my passion for whisky increased enormously when I accepted that adding a little ice to highly peated whisky (e.g. Laphroaig 10) made it less challenging and therefore instantly more relaxing to drink.Deanston Warehouse 2bAs a Whiskyphile I am constantly challenged to analyse whisky and sometimes loose sight of the fact that it is their for my enjoyment. I often take down-time or days off and usually end these dry periods with a pleasure dram of whisky – one I can drink without thinking about or analysing at all! It is usually my choice in these that sometimes surprises me as it will often reflect mood, or current predeliction for tastes or style (peated or sherried, etc.) but is always something familiar – so I know exactly what I’ll get in my glass.Display Glenlivet Visitors CentreLastly this book may be highly useful for the more creative types, cocktail makers and mixologists, or even gastronomes interested in food pairings with these whiskies. Wishing to create taste experiences that draw on the characteristics of the whisky and how they change in accompaniment. So if nothing else, this read helped me see and think about analysing whisky in a very different way, and for that I am thankful.  Rate this:Share this:TweetMoreEmailShare on TumblrPrintPocketLike this:Like Loading...Related Categories: Books Tagged as: Blended whisky, Bourbon, Canadian whisky, Dave Broom, Japanese whisky, Rye, Scotch, Whiskey, Whisky, Whisky book, Whisky book reviews, Whisky The Manual ",£5 used £10-13 new (Hardcover) Publisher: Octopus Books – ISBN 1845337557 What they say: This highly accessible and enjoyable guide is 
